horodatage_detection_utc,latitude,longitude,puissance_frp_megawatts,satellite,jour_nuit
2026-07-24T13:55:00.000Z,44.82732,-1.06524,163.99,N20,D
2026-07-24T13:55:00.000Z,44.82749,-1.05987,163.99,N20,D
2026-07-24T13:55:00.000Z,44.82765,-1.05448,199.53,N20,D
2026-07-24T13:55:00.000Z,44.82781,-1.04908,199.53,N20,D
2026-07-24T13:55:00.000Z,44.82786,-1.14792,9.59,N20,D
2026-07-24T13:55:00.000Z,44.82797,-1.04369,13.77,N20,D
2026-07-24T13:55:00.000Z,44.82806,-1.14257,5.72,N20,D
2026-07-24T13:55:00.000Z,44.82813,-1.03832,13.77,N20,D
2026-07-24T13:55:00.000Z,44.82825,-1.13723,5.72,N20,D
2026-07-24T13:55:00.000Z,44.8283,-1.03292,5.01,N20,D
2026-07-24T13:55:00.000Z,44.82846,-1.02752,5.01,N20,D
2026-07-24T13:55:00.000Z,44.83035,-1.15118,9.92,N20,D
2026-07-24T13:55:00.000Z,44.83052,-1.14584,9.92,N20,D
2026-07-24T13:55:00.000Z,44.83075,-1.06777,85.5,N20,D
2026-07-24T13:55:00.000Z,44.83086,-1.13517,20.44,N20,D
2026-07-24T13:55:00.000Z,44.83094,-1.06243,85.5,N20,D
2026-07-24T13:55:00.000Z,44.83113,-1.05703,164.56,N20,D
2026-07-24T13:55:00.000Z,44.83133,-1.05164,164.56,N20,D
2026-07-24T13:55:00.000Z,44.83152,-1.04622,11.0,N20,D
2026-07-24T13:55:00.000Z,44.83171,-1.04086,11.0,N20,D
2026-07-24T13:55:00.000Z,44.8319,-1.03549,3.97,N20,D
2026-07-24T13:55:00.000Z,44.83209,-1.0301,3.97,N20,D
2026-07-24T13:55:00.000Z,44.833,-1.06558,163.99,N20,D
2026-07-24T13:55:00.000Z,44.83316,-1.0602,163.99,N20,D
2026-07-24T13:55:00.000Z,44.83332,-1.15359,19.51,N20,D
2026-07-24T13:55:00.000Z,44.83333,-1.05479,199.53,N20,D
2026-07-24T13:55:00.000Z,44.8335,-1.04938,199.53,N20,D
2026-07-24T13:55:00.000Z,44.83351,-1.14823,19.51,N20,D
2026-07-24T13:55:00.000Z,44.83366,-1.044,13.77,N20,D
2026-07-24T13:55:00.000Z,44.83371,-1.14287,22.95,N20,D
2026-07-24T13:55:00.000Z,44.83382,-1.03864,13.77,N20,D
2026-07-24T13:55:00.000Z,44.8339,-1.13753,22.95,N20,D
2026-07-24T13:55:00.000Z,44.83398,-1.03326,5.01,N20,D
2026-07-24T13:55:00.000Z,44.8341,-1.13221,19.23,N20,D
2026-07-24T13:55:00.000Z,44.83583,-1.15695,10.68,N20,D
2026-07-24T13:55:00.000Z,44.83601,-1.15153,30.94,N20,D
2026-07-24T13:55:00.000Z,44.83634,-1.1408,21.49,N20,D
2026-07-24T13:55:00.000Z,44.83651,-1.13549,21.49,N20,D
2026-07-24T13:55:00.000Z,44.83662,-1.06273,93.33,N20,D
2026-07-24T13:55:00.000Z,44.83668,-1.13018,19.67,N20,D
2026-07-24T13:55:00.000Z,44.83681,-1.05733,173.44,N20,D
2026-07-24T13:55:00.000Z,44.83701,-1.0519,173.44,N20,D
2026-07-24T13:55:00.000Z,44.8372,-1.04652,56.88,N20,D
2026-07-24T13:55:00.000Z,44.83739,-1.04116,56.88,N20,D
2026-07-24T13:55:00.000Z,44.83758,-1.03579,9.55,N20,D
2026-07-24T13:55:00.000Z,44.83876,-1.15944,9.45,N20,D
2026-07-24T13:55:00.000Z,44.83884,-1.06052,17.76,N20,D
2026-07-24T13:55:00.000Z,44.83897,-1.15395,19.51,N20,D
2026-07-24T13:55:00.000Z,44.83901,-1.0551,43.33,N20,D
2026-07-24T13:55:00.000Z,44.83917,-1.14854,19.51,N20,D
2026-07-24T13:55:00.000Z,44.83917,-1.04972,43.33,N20,D
2026-07-24T13:55:00.000Z,44.83934,-1.04434,12.82,N20,D
2026-07-24T13:55:00.000Z,44.83936,-1.14319,22.95,N20,D
2026-07-24T13:55:00.000Z,44.8395,-1.03896,12.82,N20,D
2026-07-24T13:55:00.000Z,44.83956,-1.13786,22.95,N20,D
2026-07-24T13:55:00.000Z,44.83976,-1.13255,19.23,N20,D
2026-07-24T13:55:00.000Z,44.84148,-1.15735,10.68,N20,D
2026-07-24T13:55:00.000Z,44.84166,-1.15189,30.94,N20,D
2026-07-24T13:55:00.000Z,44.84183,-1.14652,30.94,N20,D
2026-07-24T13:55:00.000Z,44.842,-1.14118,21.49,N20,D
2026-07-24T13:55:00.000Z,44.84269,-1.05225,173.44,N20,D
2026-07-24T13:55:00.000Z,44.84288,-1.04688,56.88,N20,D
2026-07-24T13:55:00.000Z,44.84799,-1.1309,34.68,N20,D
2026-07-24T13:55:00.000Z,44.84816,-1.12556,34.68,N20,D
2026-07-24T13:55:00.000Z,44.84834,-1.12024,92.52,N20,D
2026-07-24T13:55:00.000Z,44.8485,-1.11489,92.52,N20,D
2026-07-24T13:55:00.000Z,44.84876,-1.0418,16.75,N20,D
2026-07-24T13:55:00.000Z,44.84895,-1.03639,17.69,N20,D
2026-07-24T13:55:00.000Z,44.84986,-1.16546,4.38,N20,D
2026-07-24T13:55:00.000Z,44.85006,-1.16004,4.38,N20,D
2026-07-24T13:55:00.000Z,44.85087,-1.03962,24.11,N20,D
2026-07-24T13:55:00.000Z,44.85107,-1.13324,43.26,N20,D
2026-07-24T13:55:00.000Z,44.85127,-1.1279,43.26,N20,D
2026-07-24T13:55:00.000Z,44.85146,-1.12257,175.76,N20,D
2026-07-24T13:55:00.000Z,44.85186,-1.11187,103.31,N20,D
2026-07-24T13:55:00.000Z,44.85206,-1.10649,103.31,N20,D
2026-07-24T13:55:00.000Z,44.85226,-1.17416,19.2,N20,D
2026-07-24T13:55:00.000Z,44.85226,-1.10117,54.61,N20,D
2026-07-24T13:55:00.000Z,44.85244,-1.16879,19.2,N20,D
2026-07-24T13:55:00.000Z,44.85246,-1.09583,54.61,N20,D
2026-07-24T13:55:00.000Z,44.85261,-1.1634,32.95,N20,D
2026-07-24T13:55:00.000Z,44.85266,-1.09046,6.28,N20,D
2026-07-24T13:55:00.000Z,44.85286,-1.0851,6.28,N20,D
2026-07-24T13:55:00.000Z,44.85305,-1.07974,6.53,N20,D
2026-07-24T13:55:00.000Z,44.85365,-1.13126,34.68,N20,D
2026-07-24T13:55:00.000Z,44.85382,-1.12591,34.68,N20,D
2026-07-24T13:55:00.000Z,44.85416,-1.11521,92.52,N20,D
2026-07-24T13:55:00.000Z,44.85434,-1.10984,438.15,N20,D
2026-07-24T13:55:00.000Z,44.85468,-1.09914,71.39,N20,D
2026-07-24T13:55:00.000Z,44.85485,-1.09379,71.39,N20,D
2026-07-24T13:55:00.000Z,44.85502,-1.0884,9.95,N20,D
2026-07-24T13:55:00.000Z,44.85519,-1.08302,9.95,N20,D
2026-07-24T13:55:00.000Z,44.85809,-1.16914,11.0,N20,D
2026-07-24T13:55:00.000Z,44.85826,-1.16375,8.79,N20,D
2026-07-24T13:55:00.000Z,44.85965,-1.12091,120.04,N20,D
2026-07-24T13:55:00.000Z,44.86017,-1.10486,144.89,N20,D
2026-07-24T13:55:00.000Z,44.86052,-1.09413,149.92,N20,D
2026-07-24T13:55:00.000Z,44.86069,-1.08877,18.34,N20,D
2026-07-24T13:55:00.000Z,44.86086,-1.08339,18.34,N20,D
2026-07-24T13:55:00.000Z,44.86356,-1.17486,11.0,N20,D
2026-07-24T13:55:00.000Z,44.86373,-1.1695,11.0,N20,D
2026-07-24T13:55:00.000Z,44.86391,-1.16411,8.79,N20,D
2026-07-24T13:55:00.000Z,44.86409,-1.1587,8.79,N20,D
2026-07-24T13:55:00.000Z,44.86427,-1.15328,13.41,N20,D
2026-07-24T13:55:00.000Z,44.86567,-1.11055,144.89,N20,D
2026-07-24T13:55:00.000Z,44.86584,-1.10521,144.89,N20,D
2026-07-24T13:55:00.000Z,44.86601,-1.09984,149.92,N20,D
2026-07-24T13:55:00.000Z,44.86619,-1.09444,149.92,N20,D
2026-07-24T13:55:00.000Z,44.86636,-1.08905,18.34,N20,D
2026-07-24T13:55:00.000Z,44.86938,-1.1698,12.33,N20,D
2026-07-24T13:55:00.000Z,44.86956,-1.16443,14.74,N20,D
2026-07-24T13:55:00.000Z,44.86974,-1.15908,14.74,N20,D
2026-07-24T13:55:00.000Z,44.86992,-1.15372,12.24,N20,D
2026-07-24T13:55:00.000Z,44.87133,-1.11088,92.11,N20,D
2026-07-24T13:55:00.000Z,44.87168,-1.10015,44.99,N20,D
2026-07-24T13:55:00.000Z,44.87485,-1.17541,12.33,N20,D
2026-07-24T13:55:00.000Z,44.87503,-1.17009,12.33,N20,D
2026-07-24T13:55:00.000Z,44.87521,-1.16472,14.74,N20,D
2026-07-24T13:55:00.000Z,44.87575,-1.14862,12.24,N20,D
2026-07-24T13:55:00.000Z,44.8814,-1.14894,6.94,N20,D
2026-07-24T13:55:00.000Z,44.88284,-1.10616,29.68,N20,D
2026-07-24T13:55:00.000Z,44.88302,-1.1008,20.15,N20,D
2026-07-24T13:55:00.000Z,44.88761,-1.13316,10.86,N20,D
2026-07-24T13:55:00.000Z,44.88778,-1.12782,10.86,N20,D
2026-07-24T13:55:00.000Z,44.88797,-1.12252,26.69,N20,D
2026-07-24T13:55:00.000Z,44.88832,-1.11182,29.68,N20,D
2026-07-24T13:55:00.000Z,44.8885,-1.10647,29.68,N20,D
2026-07-24T13:55:00.000Z,44.88868,-1.10111,20.15,N20,D
2026-07-24T13:55:00.000Z,44.88886,-1.09573,20.15,N20,D
2026-07-24T13:55:00.000Z,44.88905,-1.09032,20.01,N20,D
2026-07-24T13:55:00.000Z,44.8919,-1.00387,4.57,N20,D
2026-07-24T13:55:00.000Z,44.89363,-1.12277,13.78,N20,D
2026-07-24T13:55:00.000Z,44.89381,-1.11742,13.78,N20,D
2026-07-24T13:55:00.000Z,44.89399,-1.11209,25.37,N20,D
2026-07-24T13:55:00.000Z,44.89417,-1.10675,25.37,N20,D
2026-07-24T13:55:00.000Z,44.89435,-1.1014,31.07,N20,D
2026-07-24T13:55:00.000Z,44.89453,-1.09602,31.07,N20,D
2026-07-24T13:55:00.000Z,44.89472,-1.09064,17.23,N20,D
2026-07-24T13:55:00.000Z,44.8949,-1.08524,17.23,N20,D
2026-07-24T13:55:00.000Z,44.89724,-1.01509,71.32,N20,D
2026-07-24T13:55:00.000Z,44.89742,-1.00963,71.32,N20,D
2026-07-24T13:55:00.000Z,44.89759,-1.00419,41.67,N20,D
2026-07-24T13:55:00.000Z,44.89777,-0.99877,41.67,N20,D
2026-07-24T13:55:00.000Z,44.89929,-1.12307,13.78,N20,D
2026-07-24T13:55:00.000Z,44.89948,-1.11772,13.78,N20,D
2026-07-24T13:55:00.000Z,44.89965,-1.11239,25.37,N20,D
2026-07-24T13:55:00.000Z,44.89984,-1.10704,25.37,N20,D
2026-07-24T13:55:00.000Z,44.90002,-1.10168,31.07,N20,D
2026-07-24T13:55:00.000Z,44.9002,-1.09632,31.07,N20,D
2026-07-24T13:55:00.000Z,44.90039,-1.09094,17.23,N20,D
2026-07-24T13:55:00.000Z,44.90057,-1.08557,17.23,N20,D
2026-07-24T13:55:00.000Z,44.90075,-1.08023,31.55,N20,D
2026-07-24T13:55:00.000Z,44.90166,-1.05324,9.79,N20,D
2026-07-24T13:55:00.000Z,44.90257,-1.0262,30.61,N20,D
2026-07-24T13:55:00.000Z,44.90274,-1.0208,30.61,N20,D
2026-07-24T13:55:00.000Z,44.90293,-1.01538,71.32,N20,D
2026-07-24T13:55:00.000Z,44.90311,-1.00994,71.32,N20,D
2026-07-24T13:55:00.000Z,44.90329,-1.00451,41.67,N20,D
2026-07-24T13:55:00.000Z,44.90347,-0.9991,41.67,N20,D
2026-07-24T13:55:00.000Z,44.90514,-1.11803,30.24,N20,D
2026-07-24T13:55:00.000Z,44.90532,-1.11269,27.0,N20,D
2026-07-24T13:55:00.000Z,44.90551,-1.10735,27.0,N20,D
2026-07-24T13:55:00.000Z,44.90569,-1.10199,22.49,N20,D
2026-07-24T13:55:00.000Z,44.90588,-1.09662,22.49,N20,D
2026-07-24T13:55:00.000Z,44.90606,-1.09126,23.13,N20,D
2026-07-24T13:55:00.000Z,44.90624,-1.0859,23.13,N20,D
2026-07-24T13:55:00.000Z,44.90643,-1.08051,22.45,N20,D
2026-07-24T13:55:00.000Z,44.90661,-1.07512,22.45,N20,D
2026-07-24T13:55:00.000Z,44.90679,-1.06976,29.09,N20,D
2026-07-24T13:55:00.000Z,44.90698,-1.06436,29.09,N20,D
2026-07-24T13:55:00.000Z,44.90734,-1.05352,70.04,N20,D
2026-07-24T13:55:00.000Z,44.90753,-1.04811,46.9,N20,D
2026-07-24T13:55:00.000Z,44.90826,-1.02651,63.37,N20,D
2026-07-24T13:55:00.000Z,44.90844,-1.0211,63.37,N20,D
2026-07-24T13:55:00.000Z,44.90862,-1.01569,46.23,N20,D
2026-07-24T13:55:00.000Z,44.90881,-1.01027,46.23,N20,D
2026-07-24T13:55:00.000Z,44.9108,-1.11837,30.24,N20,D
2026-07-24T13:55:00.000Z,44.91099,-1.11301,27.0,N20,D
2026-07-24T13:55:00.000Z,44.91117,-1.10766,27.0,N20,D
2026-07-24T13:55:00.000Z,44.91136,-1.10228,22.49,N20,D
2026-07-24T13:55:00.000Z,44.91154,-1.0969,22.49,N20,D
2026-07-24T13:55:00.000Z,44.91173,-1.09152,23.13,N20,D
2026-07-24T13:55:00.000Z,44.91191,-1.08615,23.13,N20,D
2026-07-24T13:55:00.000Z,44.9121,-1.08075,22.45,N20,D
2026-07-24T13:55:00.000Z,44.91229,-1.07535,22.45,N20,D
2026-07-24T13:55:00.000Z,44.91247,-1.06995,29.09,N20,D
2026-07-24T13:55:00.000Z,44.91266,-1.06456,29.09,N20,D
2026-07-24T13:55:00.000Z,44.91285,-1.05919,70.04,N20,D
2026-07-24T13:55:00.000Z,44.91302,-1.0538,70.04,N20,D
2026-07-24T13:55:00.000Z,44.91321,-1.0484,46.9,N20,D
2026-07-24T13:55:00.000Z,44.91665,-1.11331,59.64,N20,D
2026-07-24T13:55:00.000Z,44.91684,-1.10795,59.64,N20,D
2026-07-24T13:55:00.000Z,44.91703,-1.1026,126.31,N20,D
2026-07-24T13:55:00.000Z,44.9174,-1.09184,78.73,N20,D
2026-07-24T13:55:00.000Z,44.91759,-1.08646,78.73,N20,D
2026-07-24T13:55:00.000Z,44.91777,-1.08106,70.56,N20,D
2026-07-24T13:55:00.000Z,44.91796,-1.07566,70.56,N20,D
2026-07-24T13:55:00.000Z,44.91815,-1.0703,65.36,N20,D
2026-07-24T13:55:00.000Z,44.91833,-1.06492,65.36,N20,D
2026-07-24T13:55:00.000Z,44.91852,-1.05953,11.89,N20,D
2026-07-24T13:55:00.000Z,44.91871,-1.05414,11.89,N20,D
2026-07-24T13:55:00.000Z,44.9227,-1.10292,126.31,N20,D
2026-07-24T13:55:00.000Z,44.92307,-1.09218,78.73,N20,D
2026-07-24T13:55:00.000Z,44.92326,-1.08678,78.73,N20,D
2026-07-24T13:55:00.000Z,44.92345,-1.08138,70.56,N20,D
2026-07-24T13:55:00.000Z,44.92836,-1.10325,16.44,N20,D
2026-07-24T13:55:00.000Z,44.92855,-1.09787,16.44,N20,D
2026-07-24T13:55:00.000Z,45.11514,-0.53354,6.64,N20,D
2026-07-24T13:55:00.000Z,45.11531,-0.52755,5.58,N20,D
2026-07-24T14:54:00.000Z,44.3653,-1.12363,55.83,Aqua,D
2026-07-24T14:54:00.000Z,44.36765,-1.11025,182.28,Aqua,D
2026-07-24T14:54:00.000Z,44.37,-1.09689,40.86,Aqua,D
2026-07-24T14:54:00.000Z,44.37434,-1.12672,137.76,Aqua,D
2026-07-24T14:54:00.000Z,44.37668,-1.11335,307.76,Aqua,D
2026-07-24T14:54:00.000Z,44.37902,-1.09999,103.14,Aqua,D
2026-07-24T14:54:00.000Z,44.4061,-1.1093,41.41,Aqua,D
2026-07-24T14:54:00.000Z,44.40815,-1.15257,51.38,Aqua,D
2026-07-24T14:54:00.000Z,44.41719,-1.15569,94.08,Aqua,D
2026-07-24T14:54:00.000Z,44.41951,-1.1423,59.23,Aqua,D
2026-07-24T14:54:00.000Z,44.42622,-1.15882,44.5,Aqua,D
2026-07-24T14:54:00.000Z,44.42855,-1.14542,162.68,Aqua,D
2026-07-24T14:54:00.000Z,44.43086,-1.13204,100.58,Aqua,D
2026-07-24T14:54:00.000Z,44.4399,-1.13516,13.04,Aqua,D
2026-07-24T14:54:00.000Z,44.77,-1.11789,9.39,Aqua,D
2026-07-24T14:54:00.000Z,44.7723,-1.10457,127.46,Aqua,D
2026-07-24T14:54:00.000Z,44.77413,-1.20413,85.63,Aqua,D
2026-07-24T14:54:00.000Z,44.77461,-1.09127,115.46,Aqua,D
2026-07-24T14:54:00.000Z,44.77644,-1.19077,431.95,Aqua,D
2026-07-24T14:54:00.000Z,44.77876,-1.17742,233.27,Aqua,D
2026-07-24T14:54:00.000Z,44.77899,-1.12098,456.0,Aqua,D
2026-07-24T14:54:00.000Z,44.78082,-1.22066,158.85,Aqua,D
2026-07-24T14:54:00.000Z,44.78129,-1.10767,1573.57,Aqua,D
2026-07-24T14:54:00.000Z,44.78314,-1.20725,196.19,Aqua,D
2026-07-24T14:54:00.000Z,44.78358,-1.09438,664.31,Aqua,D
2026-07-24T14:54:00.000Z,44.78545,-1.19388,161.08,Aqua,D
2026-07-24T14:54:00.000Z,44.78588,-1.0811,102.61,Aqua,D
2026-07-24T14:54:00.000Z,44.78776,-1.18053,106.6,Aqua,D
2026-07-24T14:54:00.000Z,44.78797,-1.12409,100.17,Aqua,D
2026-07-24T14:54:00.000Z,44.79027,-1.11079,312.65,Aqua,D
2026-07-24T14:54:00.000Z,44.79256,-1.09749,94.78,Aqua,D
2026-07-24T14:54:00.000Z,44.79696,-1.12721,19.1,Aqua,D
2026-07-24T14:54:00.000Z,44.79713,-1.07093,89.23,Aqua,D
2026-07-24T14:54:00.000Z,44.79925,-1.11389,12.96,Aqua,D
2026-07-24T14:54:00.000Z,44.80115,-1.21352,61.26,Aqua,D
2026-07-24T14:54:00.000Z,44.80346,-1.20013,42.85,Aqua,D
2026-07-24T14:54:00.000Z,44.80382,-1.08731,494.47,Aqua,D
2026-07-24T14:54:00.000Z,44.80576,-1.18676,34.46,Aqua,D
2026-07-24T14:54:00.000Z,44.8061,-1.07402,1014.1,Aqua,D
2026-07-24T14:54:00.000Z,44.80838,-1.06075,776.81,Aqua,D
2026-07-24T14:54:00.000Z,44.8095,-1.2076,31.04,Aqua,D
2026-07-24T14:54:00.000Z,44.81065,-1.0475,582.37,Aqua,D
2026-07-24T14:54:00.000Z,44.81184,-1.19424,38.44,Aqua,D
2026-07-24T14:54:00.000Z,44.81279,-1.09041,36.83,Aqua,D
2026-07-24T14:54:00.000Z,44.81292,-1.03426,144.9,Aqua,D
2026-07-24T14:54:00.000Z,44.81417,-1.18092,26.8,Aqua,D
2026-07-24T14:54:00.000Z,44.8165,-1.16761,29.7,Aqua,D
2026-07-24T14:54:00.000Z,44.81734,-1.06386,152.56,Aqua,D
2026-07-24T14:54:00.000Z,44.81961,-1.0506,277.92,Aqua,D
2026-07-24T14:54:00.000Z,44.82188,-1.03736,227.95,Aqua,D
2026-07-24T14:54:00.000Z,44.82631,-1.06696,181.24,Aqua,D
2026-07-24T14:54:00.000Z,44.82782,-1.15741,81.81,Aqua,D
2026-07-24T14:54:00.000Z,44.82858,-1.0537,517.37,Aqua,D
2026-07-24T14:54:00.000Z,44.83014,-1.1441,96.34,Aqua,D
2026-07-24T14:54:00.000Z,44.83084,-1.04046,161.87,Aqua,D
2026-07-24T14:54:00.000Z,44.83245,-1.1308,63.38,Aqua,D
2026-07-24T14:54:00.000Z,44.83503,-1.06135,91.45,Aqua,D
2026-07-24T14:54:00.000Z,44.83681,-1.16049,95.38,Aqua,D
2026-07-24T14:54:00.000Z,44.83733,-1.04812,56.92,Aqua,D
2026-07-24T14:54:00.000Z,44.83912,-1.14722,146.18,Aqua,D
2026-07-24T14:54:00.000Z,44.83962,-1.0349,94.14,Aqua,D
2026-07-24T14:54:00.000Z,44.84143,-1.13391,186.67,Aqua,D
2026-07-24T14:54:00.000Z,44.84375,-1.12061,686.99,Aqua,D
2026-07-24T14:54:00.000Z,44.8458,-1.1636,166.42,Aqua,D
2026-07-24T14:54:00.000Z,44.84605,-1.10732,332.63,Aqua,D
2026-07-24T14:54:00.000Z,44.84629,-1.0512,19.83,Aqua,D
2026-07-24T14:54:00.000Z,44.84811,-1.15032,42.67,Aqua,D
2026-07-24T14:54:00.000Z,44.84835,-1.09405,62.36,Aqua,D
2026-07-24T14:54:00.000Z,44.85042,-1.13702,191.34,Aqua,D
2026-07-24T14:54:00.000Z,44.85248,-1.18004,29.12,Aqua,D
2026-07-24T14:54:00.000Z,44.85272,-1.12371,341.61,Aqua,D
2026-07-24T14:54:00.000Z,44.85479,-1.16672,76.08,Aqua,D
2026-07-24T14:54:00.000Z,44.85503,-1.11043,552.26,Aqua,D
2026-07-24T14:54:00.000Z,44.85733,-1.09715,819.96,Aqua,D
2026-07-24T14:54:00.000Z,44.85962,-1.08388,66.59,Aqua,D
2026-07-24T14:54:00.000Z,44.86147,-1.18317,31.54,Aqua,D
2026-07-24T14:54:00.000Z,44.8617,-1.12682,66.64,Aqua,D
2026-07-24T14:54:00.000Z,44.86378,-1.16984,127.75,Aqua,D
2026-07-24T14:54:00.000Z,44.864,-1.11353,291.05,Aqua,D
2026-07-24T14:54:00.000Z,44.86608,-1.15654,145.17,Aqua,D
2026-07-24T14:54:00.000Z,44.86629,-1.10025,434.17,Aqua,D
2026-07-24T14:54:00.000Z,44.86838,-1.14325,67.6,Aqua,D
2026-07-24T14:54:00.000Z,44.87067,-1.12995,39.57,Aqua,D
2026-07-24T14:54:00.000Z,44.87276,-1.17298,120.88,Aqua,D
2026-07-24T14:54:00.000Z,44.87297,-1.11665,73.49,Aqua,D
2026-07-24T14:54:00.000Z,44.87506,-1.15966,59.17,Aqua,D
2026-07-24T14:54:00.000Z,44.87526,-1.10336,81.96,Aqua,D
2026-07-24T14:54:00.000Z,44.87736,-1.14636,54.89,Aqua,D
2026-07-24T14:54:00.000Z,44.87755,-1.0901,34.44,Aqua,D
2026-07-24T14:54:00.000Z,44.87965,-1.13307,47.6,Aqua,D
2026-07-24T14:54:00.000Z,44.87983,-1.07684,21.58,Aqua,D
2026-07-24T14:54:00.000Z,44.88194,-1.11977,109.11,Aqua,D
2026-07-24T14:54:00.000Z,44.88423,-1.10647,281.03,Aqua,D
2026-07-24T14:54:00.000Z,44.88651,-1.0932,140.46,Aqua,D
2026-07-24T14:54:00.000Z,44.88863,-1.13619,38.82,Aqua,D
2026-07-24T14:54:00.000Z,44.88879,-1.07993,58.71,Aqua,D
2026-07-24T14:54:00.000Z,44.89091,-1.12289,119.46,Aqua,D
2026-07-24T14:54:00.000Z,44.8932,-1.1096,234.02,Aqua,D
2026-07-24T14:54:00.000Z,44.89345,-0.99755,118.15,Aqua,D
2026-07-24T14:54:00.000Z,44.89548,-1.09632,199.0,Aqua,D
2026-07-24T14:54:00.000Z,44.89561,-1.04025,10.81,Aqua,D
2026-07-24T14:54:00.000Z,44.89775,-1.08305,99.69,Aqua,D
2026-07-24T14:54:00.000Z,44.89787,-1.02703,164.87,Aqua,D
2026-07-24T14:54:00.000Z,44.89988,-1.12602,70.67,Aqua,D
2026-07-24T14:54:00.000Z,44.90003,-1.06979,72.98,Aqua,D
2026-07-24T14:54:00.000Z,44.90014,-1.01382,361.31,Aqua,D
2026-07-24T14:54:00.000Z,44.90216,-1.11272,149.03,Aqua,D
2026-07-24T14:54:00.000Z,44.90229,-1.05656,312.08,Aqua,D
2026-07-24T14:54:00.000Z,44.90239,-1.00063,140.83,Aqua,D
2026-07-24T14:54:00.000Z,44.90444,-1.09944,135.06,Aqua,D
2026-07-24T14:54:00.000Z,44.90456,-1.04334,394.02,Aqua,D
2026-07-24T14:54:00.000Z,44.90671,-1.08617,91.16,Aqua,D
2026-07-24T14:54:00.000Z,44.90682,-1.03012,197.06,Aqua,D
2026-07-24T14:54:00.000Z,44.90886,-1.12913,48.09,Aqua,D
2026-07-24T14:54:00.000Z,44.90898,-1.07291,165.23,Aqua,D
2026-07-24T14:54:00.000Z,44.90908,-1.01691,375.88,Aqua,D
2026-07-24T14:54:00.000Z,44.91113,-1.11584,209.6,Aqua,D
2026-07-24T14:54:00.000Z,44.91124,-1.05968,311.39,Aqua,D
2026-07-24T14:54:00.000Z,44.9134,-1.10256,156.66,Aqua,D
2026-07-24T14:54:00.000Z,44.91351,-1.04644,257.61,Aqua,D
2026-07-24T14:54:00.000Z,44.91567,-1.08928,231.87,Aqua,D
2026-07-24T14:54:00.000Z,44.91793,-1.07602,246.44,Aqua,D
2026-07-24T14:54:00.000Z,44.9202,-1.06277,61.76,Aqua,D
2026-07-24T14:54:00.000Z,44.9206,-1.11172,85.4,Aqua,D
2026-07-24T14:54:00.000Z,44.92291,-1.09846,162.89,Aqua,D
2026-07-24T14:54:00.000Z,44.92521,-1.08521,60.58,Aqua,D
2026-07-24T14:54:00.000Z,45.11226,-0.53483,14.95,Aqua,D
2026-07-24T19:34:00.000Z,44.37958,-1.08221,163.66,Terra,N
2026-07-24T19:34:00.000Z,44.38038,-1.11383,0.0,Terra,N
2026-07-24T19:34:00.000Z,44.38807,-1.08136,139.72,Terra,N
2026-07-24T19:36:00.000Z,44.38504,-1.12095,0.0,Terra,N
2026-07-24T19:36:00.000Z,44.91476,-1.12626,0.0,Terra,N
2026-07-25T01:13:00.000Z,44.37392,-1.08357,2.39,N21,N
2026-07-25T01:13:00.000Z,44.37457,-1.07669,3.04,N21,N
2026-07-25T01:13:00.000Z,44.37502,-1.08576,2.6,N21,N
2026-07-25T01:13:00.000Z,44.37921,-1.08306,2.39,N21,N
2026-07-25T01:13:00.000Z,44.37941,-1.08762,2.39,N21,N
2026-07-25T01:13:00.000Z,44.37962,-1.09221,2.85,N21,N
2026-07-25T01:13:00.000Z,44.38031,-1.08529,2.6,N21,N
2026-07-25T01:13:00.000Z,44.38121,-1.10355,2.54,N21,N
2026-07-25T01:13:00.000Z,44.38409,-1.07352,9.47,N21,N
2026-07-25T01:13:00.000Z,44.3843,-1.07805,9.47,N21,N
2026-07-25T01:13:00.000Z,44.3845,-1.08259,12.2,N21,N
2026-07-25T01:13:00.000Z,44.3847,-1.08715,12.2,N21,N
2026-07-25T01:13:00.000Z,44.38491,-1.09171,4.68,N21,N
2026-07-25T01:13:00.000Z,44.38511,-1.09627,4.68,N21,N
2026-07-25T01:13:00.000Z,44.38551,-1.10542,7.02,N21,N
2026-07-25T01:13:00.000Z,44.38572,-1.11003,6.67,N21,N
2026-07-25T01:13:00.000Z,44.38958,-1.07758,9.47,N21,N
2026-07-25T01:13:00.000Z,44.38979,-1.08213,12.2,N21,N
2026-07-25T01:13:00.000Z,44.43867,-1.10544,4.16,N21,N
2026-07-25T01:13:00.000Z,44.43889,-1.11003,4.16,N21,N
2026-07-25T01:13:00.000Z,44.43911,-1.11464,6.32,N21,N
2026-07-25T01:13:00.000Z,44.43932,-1.11926,6.32,N21,N
2026-07-25T01:13:00.000Z,44.43954,-1.12386,4.54,N21,N
2026-07-25T01:13:00.000Z,44.43975,-1.12845,4.54,N21,N
2026-07-25T01:13:00.000Z,44.44376,-1.10047,5.71,N21,N
2026-07-25T01:13:00.000Z,44.44397,-1.10501,4.16,N21,N
2026-07-25T01:13:00.000Z,44.44419,-1.1096,4.16,N21,N
2026-07-25T01:13:00.000Z,44.4444,-1.11421,6.32,N21,N
2026-07-25T01:13:00.000Z,44.44463,-1.11884,6.32,N21,N
